ID Registro;Risorsa;Tipologia Risorsa;Valuta;Codice ISO;Importo;Data Movimento;Passaggio Fondi;Annotazioni;CashFlow - Categoria;CashFlow - Dettaglio
38bd227e-4f9d-44be-802f-6365c6b4e3cc;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2622,6;09/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38be009e-ca2f-44cd-b5f6-641b502c9177;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1920,58;10/09/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
38bfe3ac-a8f1-478c-924c-de0d9d032a31;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200;24/08/2018;No;Stipendi personale;Amministrazione;Stipendi
38c0871d-4087-4dfd-a255-1e6996b04987;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-878,49;14/11/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
38c5ee8c-d253-4bf7-b41f-51106e20378b;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2282,94;03/11/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
38c6de2d-e8cb-46f5-921e-92b4c55faa5c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;729,97;28/12/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38cd6dba-7942-44f4-91fa-4e13f38ede25;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3073,38;02/07/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
38d0bf9c-8420-47ed-af6d-a5e4291d441b;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2636,16;07/06/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38d1ab77-3798-4a17-b01b-6f7b3bfff716;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4442,02;17/10/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
38d4eb93-f28e-4811-a76f-4b28bf9af3ad;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1217,57;02/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
38de7565-0e91-408a-b588-39e4a0e7de7d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;319,79;25/12/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38e8b79a-347c-4499-ac00-3362af3de2f2;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;464,1;29/01/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
38ebd223-b862-45a4-9732-ebe15ba0fff1;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4194,57;14/08/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38ee2408-da03-412d-9cbc-12d791d673be;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1440,64;20/07/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
38ef3033-a8e3-4f54-934b-30a53222a3da;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2599,87;26/11/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
38f11226-11db-47b2-b8c5-54a483d3a607;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-874,86;15/03/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
38f15ff8-803c-4ba1-979d-ce6862bc5b77;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1079,79;24/07/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38f25a2b-fc13-48b6-8c44-d0adc35e8447;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;741,19;16/09/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38f33d90-db38-4a96-8421-412545569911;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-711,9;10/01/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
38f52bed-3d66-41e7-b851-6796b15e5f04;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1052,37;14/04/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38f65b56-e8e6-4ca7-aadb-fd3b259c0b35;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-975,82;26/07/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
38f70395-7f12-46ad-8c7b-0612d89486d9;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2051,65;30/11/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
38f7eca7-5253-4fd5-acdf-180b8e5f5fa0;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2129,76;08/08/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
38fb05f7-ea79-4d7e-ad50-f19ec268ffaa;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-158,52;30/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
38fea9f3-79d5-44c3-a27c-ac16b05955bd;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2409,96;08/07/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
390a2266-987e-4804-aeaf-afa74978698e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1157,72;08/12/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
390bf65e-1c25-4494-bc07-4bdb8255c300;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4327,73;18/03/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
390ef30b-efee-446a-aec9-56e7d8165bbc;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2507,87;30/01/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39124a4f-dab2-4ba1-8681-fea9d88ef3d4;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4501,72;13/06/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
391438dc-3d87-4cce-b9ab-737f55a46fde;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1113,48;23/09/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
39154be8-7876-44bd-a969-e11835588181;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4349,1;02/08/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
39161b93-05de-46c2-8031-b8a8cbb031ac;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4323,04;29/05/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
3918b813-022f-4bb2-8941-34d7264b18cf;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-734,94;13/03/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
39267630-d94f-4d0a-b2ce-d355c175fb9c;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3426,43;22/04/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
392bd430-233c-4a72-ac8c-86bb6d6d5fb0;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2266,36;19/03/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39359730-92c6-4078-98a6-d6a266d23a9e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3516,17;14/04/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3942bc79-4918-4950-acf9-fe02dbaa800e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4188,4;20/09/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
394eaab2-ece4-4132-ab00-b5614064283d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4555,29;09/03/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
39528858-681e-465c-a7ed-9972ec3a28a3;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-947,94;29/04/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3958a4a0-1006-4f96-88a6-002fb6f553d7;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1989,18;29/12/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3958c51b-e752-4bd4-b1d7-e94bebe2fefc;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1277,86;12/03/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
395f5660-2d3a-499f-8029-194f4389ec50;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;897,51;05/11/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3965ed9e-e99f-482a-8fbc-5543e18eb6af;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4721,78;11/09/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
3968a87d-936a-4332-8fbe-61f97c5c8f47;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1435,24;02/02/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
396b9837-ae1c-4146-b199-bce0e704d541;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4789,13;30/10/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
3974647f-d485-4875-9877-692d840289c1;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2229,6;29/06/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
3979732d-9757-41b7-9c1e-092be2fa832d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;74,68;01/03/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
3979925c-3fe7-4ac3-bf62-6359accbeff6;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4088,78;30/03/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
397b3410-58a3-45c4-a17f-d117fd77b7c4;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2450,66;11/09/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
397fbdc7-0a7a-41c4-97ea-e7c0972d375f;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2449,61;05/08/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3982803a-3324-41db-8019-66fc37e82b6d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-405,91;26/01/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
39881615-83cf-4be6-b2e0-dc32fb8b636d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3395,25;26/08/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
3988367a-362c-40e1-be8b-66f4e0f31b79;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3575,97;09/01/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
398cf55d-bf4b-4364-ac34-3d8d1f6c565e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4135,43;21/01/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
398d7d5d-8cf0-4e48-9322-c5b907921521;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3909,91;10/01/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
39959fd2-da04-4251-b518-3f9813887d36;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4165;24/09/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3995ebea-d6f6-4bac-af0b-1bb278897847;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-61,35;14/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
399af806-5b7c-412b-87a0-52cb84abecea;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2212,63;08/11/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
399cb571-ee91-4f04-a8d7-5ef98f0e8a4a;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4734,85;15/12/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
399d0886-a132-4a55-b970-33da90105812;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2271,06;23/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
399da342-429f-49ba-8ba3-5f153d5ecc64;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3060,96;11/04/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
399dcb23-2c0f-4cbe-a913-b6fd87af497d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3095,33;19/09/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
399e69d5-16c7-4fe3-8a96-0aad2df09786;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4280,16;12/03/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
399fe457-2594-4fb2-a3f4-9ae64ea420ed;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3295,83;14/01/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39a3f9c2-a3e7-43b5-a033-f690ba028389;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;805,56;28/01/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39b399f7-2643-43a7-891c-13882910eb93;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3804,67;22/12/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
39b43782-10b7-4a40-8e64-06ead603288e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1991,02;08/03/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39ba8eed-7679-4bfa-8c9f-ac7929d15814;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4472,9;05/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
39bbc8f4-96d3-4112-8f7e-9ac172c89f40;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4540,48;01/03/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39bd8692-b406-4a25-843a-056a152a54ec;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3653,23;20/08/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39c4d23f-11a6-476c-88a7-adc8470ad79d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4191,78;18/08/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39cbe737-2b28-4d0f-93c0-73e5c2b20262;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4864,72;12/10/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39cc7f31-816c-42d0-8af1-7e52d1f3f2a6;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2309,05;14/08/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
39ce1200-4cde-4479-b11d-5698b390dd55;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4860,66;28/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
39d23921-5db6-4021-af48-9dffe7014256;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2041,26;27/10/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
39d27aa1-2087-4a5e-b4a5-2d9f9c14419d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1375,19;23/08/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39dbbb4b-04dc-46fc-9de6-f621edc59ebf;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1371,22;31/08/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39ddc25f-9fc4-4f61-a435-7dab21ea5b81;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3229,15;16/01/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
39e6053c-2c8b-49d6-bd09-d1b17fb7cd28;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1172,87;04/06/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39e85ab7-661d-4faf-a88d-6b92749a3436;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3636,08;22/03/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
39e87599-00e7-4ff5-86fe-c92dc9ae1bae;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3762,72;16/05/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39ed613e-bb16-4942-b8f3-7cebfd1fa5da;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-80;03/06/2021;No;rata leasing;Logistica;Auto Aziendali
39ef0d29-8fee-4c21-9a6f-4c2c9c006c90;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1848,91;29/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39f0a3c7-47b4-4a31-ab00-508e64b1c4ea;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2006,5;15/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39f34a97-e1b4-4d24-b165-10d4ea9a2386;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2929,25;27/11/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39f4c932-a147-4b9a-8d55-0695402a4870;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2566,87;20/05/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
39fed59e-3201-4757-97a3-a491c1204043;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4053,31;14/10/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
3a0213fd-3b81-4547-bf54-3887d7aaeeb5;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3283,21;28/05/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
3a02a989-876e-438f-a325-805881be24de;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3254,85;07/03/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a03482b-fa6c-4b9a-a8e1-efae9319efda;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2576,14;09/11/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
3a03ceef-1209-49b4-b42e-803b195f3f79;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2811,76;23/03/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a049cc1-f5c0-4f33-914b-3d4efec74c0d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4195,42;30/01/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a0539be-8b10-43ec-80b3-fb34c02b9133;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4458,18;14/04/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
3a0a3791-6856-4c97-9a7a-1a25748cd5e3;IT25O030692008000000001585;Conti Correnti - Deposito;Euro;EUR;60000;10/06/2025;No;Conferimento soci - June 2025;Finanziamenti;Conferimento quota capitale
3a0e7e04-c763-4707-93a0-bf340c37bcd8;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4489,42;05/06/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
3a100f0e-f4cb-4246-8cc1-6739ae05618f;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3356,8;09/04/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
3a108cc5-ae7e-49d1-b5f3-f18bd7f7d3f7;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4378,49;29/10/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
3a13c1d4-896b-4cba-b5ee-c8f0abb286f0;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;732,9;18/04/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
3a17459f-c026-44a2-8343-9a87c5ff4d67;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4302,27;12/11/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a17fc12-33dc-4c77-a58f-8f3741ee2dea;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1029,64;13/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
3a1880a0-9f3e-4e87-b643-692d4eb0756b;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2097,17;20/11/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a18e115-4723-44ea-8ff7-386e9d93475b;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1666,08;05/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a19a6e4-c0ef-4081-8b66-c5714b460514;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3531,13;07/07/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a1ab42b-7aff-4ec0-bc2b-4124770eac8b;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2634,76;16/09/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
3a1b1b1b-1497-4808-9990-60d4c6de0737;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4206,72;10/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
3a2167a0-90ae-4a73-929d-38244ceb767e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1195,75;14/10/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a2259f9-1899-415f-b7ee-338f8f348abd;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4317,48;08/09/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
3a239edc-ba06-4594-bb3c-69eb19316278;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3375,44;22/05/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a248245-6f64-428f-b7b8-d02aa07a2a5d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2315,29;25/01/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
3a2899a3-2bcb-4442-a81d-34d1ef467c6d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1344,21;03/02/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
3a2aaff6-fbf7-48a9-8aad-b8bbf6f46aa2;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-274,53;09/09/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
3a2da640-5104-41ae-a301-c55ba088e20e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2527,98;08/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a32ec78-968c-4a5d-ba80-a4e864411b31;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;512,98;11/07/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a368490-dff3-4ff3-969f-2cc497f291d2;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2850,11;26/07/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a3a1825-17ea-499a-9888-aa88d8f17868;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4975,57;02/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
3a3a6aca-d7d0-4f21-98b1-4281f64ab1e3;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3886,94;02/12/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
3a3df47f-8313-4447-89bb-18df7cac4087;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1390,88;30/12/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a3e3a44-6a14-4dcf-a5bb-c847055ba9c6;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4812,09;26/06/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a3e86f7-dcad-49c9-a4b0-9fa37cde3810;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3593,34;24/05/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
3a3f5937-9ae8-4d9b-90ae-26722d9c9bd4;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4720,03;13/07/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a43e3c0-eb23-4be6-819d-42ad3999280e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1492,18;30/12/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
3a45c01c-9037-4711-a625-e62a3e50ae61;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-115,19;29/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a462aac-037a-4703-b606-898a7e60cebd;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3764,17;26/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
3a46b13a-e42b-448e-9a7f-c0ecce4f3351;IT25O030692008000000001585;Conti Correnti - Deposito;Euro;EUR;60000;10/06/2023;No;Conferimento soci - June 2023;Finanziamenti;Conferimento quota capitale
3a47985f-83ae-4de0-b18e-7d6ffbf75481;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-813,62;23/10/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a482847-ff5a-4213-80ea-9741e3e3213a;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1520,68;16/05/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a4a80eb-af53-4592-bbf9-e12fad47cf58;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1592,06;15/06/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a5627b0-2cfd-44ce-beca-a7062017da0a;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4959,63;02/11/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
3a58ee83-37eb-4f00-99ae-ccc59cf3e2f5;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1078,34;06/10/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
3a5c504e-7b2e-4a88-8c35-d76096211e13;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1404,45;27/04/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a5d3011-fbd3-4f65-981e-73c406db3ee6;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4563,33;14/05/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a5e6069-7b09-442c-9011-4a184fbff9fd;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3031,22;18/08/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a5e6577-e1e5-4c9a-9ea1-5527eaf8d3ba;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4126,63;28/03/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
3a66f0a7-f35e-4bd0-97c6-e8460c39250c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4183,02;08/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
3a6ab629-587a-4086-9c6d-af79fb2b9c66;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2598,72;17/08/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
3a7eb627-781f-4f39-acbc-ce8d320c4ab3;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4462,47;25/09/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
3a802892-bcc0-48cd-835b-e95d306930e4;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1535,39;06/12/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
3a82c6b1-14fe-447e-b14f-41ce853fd1ab;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2121,78;26/02/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
3a880810-10b3-4d47-9dea-72c8b38e0cbe;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2248,67;12/11/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
